date;state;epidemiological_week_2019;epidemiological_week_2020;deaths_indeterminate_2020;deaths_respiratory_failure_2020;deaths_others_2020;deaths_pneumonia_2020;deaths_septicemia_2020;deaths_total_2020
13/08/2020;DF;33;33;75;615;4667;1748;1270;10506
14/08/2020;DF;33;33;75;621;4692;1758;1279;10590
15/08/2020;DF;33;33;75;623;4712;1762;1286;10651
16/08/2020;DF;33;34;76;627;4724;1771;1293;10711
17/08/2020;DF;33;34;76;631;4744;1784;1301;10790
18/08/2020;DF;34;34;77;631;4768;1793;1306;10843
19/08/2020;DF;34;34;79;634;4792;1801;1314;10919
20/08/2020;DF;34;34;79;637;4805;1811;1323;10991
21/08/2020;DF;34;34;79;640;4829;1819;1332;11068
22/08/2020;DF;34;34;80;642;4848;1822;1340;11133
23/08/2020;DF;34;35;80;646;4868;1830;1344;11210
24/08/2020;DF;34;35;81;648;4882;1839;1348;11267
25/08/2020;DF;35;35;82;649;4899;1842;1355;11320
26/08/2020;DF;35;35;82;653;4923;1853;1362;11385
27/08/2020;DF;35;35;82;656;4939;1858;1368;11438
28/08/2020;DF;35;35;82;659;4955;1866;1373;11497
29/08/2020;DF;35;35;82;659;4973;1875;1378;11553
30/08/2020;DF;35;36;82;665;4988;1879;1380;11608
31/08/2020;DF;35;36;82;671;5013;1889;1384;11674
01/09/2020;DF;36;36;83;673;5043;1897;1388;11737
02/09/2020;DF;36;36;83;675;5061;1905;1393;11801
03/09/2020;DF;36;36;83;676;5086;1912;1398;11865
04/09/2020;DF;36;36;83;683;5105;1920;1406;11935
05/09/2020;DF;36;36;84;684;5127;1932;1420;12012
06/09/2020;DF;36;37;84;686;5144;1940;1426;12062
07/09/2020;DF;36;37;86;690;5159;1951;1432;12124
08/09/2020;DF;37;37;86;694;5180;1960;1439;12197
09/09/2020;DF;37;37;87;695;5196;1964;1439;12243
10/09/2020;DF;37;37;87;697;5212;1976;1445;12297
11/09/2020;DF;37;37;90;700;5233;1980;1454;12352
12/09/2020;DF;37;37;90;701;5248;1993;1456;12400
13/09/2020;DF;37;38;91;701;5272;1997;1463;12458
14/09/2020;DF;37;38;91;703;5290;2005;1468;12509
15/09/2020;DF;38;38;91;707;5311;2009;1478;12563
16/09/2020;DF;38;38;91;707;5337;2018;1486;12621
17/09/2020;DF;38;38;91;707;5356;2031;1493;12675
18/09/2020;DF;38;38;92;713;5378;2041;1498;12726
19/09/2020;DF;38;38;93;715;5402;2049;1505;12782
20/09/2020;DF;38;39;94;719;5429;2057;1509;12849
21/09/2020;DF;38;39;95;723;5444;2065;1517;12904
22/09/2020;DF;39;39;95;725;5464;2074;1524;12963
23/09/2020;DF;39;39;96;729;5491;2079;1529;13014
24/09/2020;DF;39;39;96;733;5511;2084;1534;13062
25/09/2020;DF;39;39;97;736;5532;2089;1538;13112
26/09/2020;DF;39;39;97;741;5556;2098;1540;13161
27/09/2020;DF;39;40;97;742;5583;2108;1548;13221
28/09/2020;DF;39;40;97;746;5603;2115;1552;13272
29/09/2020;DF;40;40;98;751;5622;2123;1564;13333
30/09/2020;DF;40;40;99;752;5641;2132;1574;13386
01/10/2020;DF;40;40;99;754;5660;2145;1578;13436
02/10/2020;DF;40;40;99;760;5676;2155;1582;13493
03/10/2020;DF;40;40;99;760;5700;2164;1592;13546
04/10/2020;DF;40;41;99;764;5718;2169;1600;13594
05/10/2020;DF;40;41;99;767;5741;2177;1609;13648
06/10/2020;DF;41;41;99;770;5756;2185;1619;13698
07/10/2020;DF;41;41;100;773;5775;2193;1623;13747
08/10/2020;DF;41;41;100;774;5794;2200;1630;13797
09/10/2020;DF;41;41;100;778;5817;2206;1640;13855
10/10/2020;DF;41;41;100;782;5839;2214;1651;13916
11/10/2020;DF;41;42;100;784;5863;2222;1658;13969
12/10/2020;DF;41;42;101;787;5880;2231;1660;14011
13/10/2020;DF;42;42;101;789;5902;2238;1661;14050
14/10/2020;DF;42;42;102;792;5921;2244;1666;14099
15/10/2020;DF;42;42;102;794;5940;2251;1672;14146
16/10/2020;DF;42;42;104;797;5959;2260;1679;14201
17/10/2020;DF;42;42;104;799;5978;2268;1684;14247
18/10/2020;DF;42;43;104;800;5992;2271;1687;14276
19/10/2020;DF;42;43;105;804;6016;2276;1693;14328
20/10/2020;DF;43;43;105;808;6037;2284;1696;14371
21/10/2020;DF;43;43;105;810;6060;2292;1704;14423
22/10/2020;DF;43;43;105;813;6077;2296;1708;14459
23/10/2020;DF;43;43;105;815;6102;2302;1714;14508
24/10/2020;DF;43;43;106;817;6117;2309;1722;14550
25/10/2020;DF;43;44;106;819;6143;2315;1725;14592
26/10/2020;DF;43;44;107;822;6160;2325;1733;14647
27/10/2020;DF;44;44;107;824;6169;2328;1740;14679
28/10/2020;DF;44;44;107;824;6190;2335;1747;14724
29/10/2020;DF;44;44;107;829;6200;2339;1755;14758
30/10/2020;DF;44;44;107;831;6210;2342;1759;14792
31/10/2020;DF;44;44;108;833;6234;2354;1762;14840
01/11/2020;DF;44;45;108;834;6254;2359;1767;14884
02/11/2020;DF;44;45;108;836;6269;2370;1772;14923
03/11/2020;DF;45;45;108;839;6282;2381;1775;14964
04/11/2020;DF;45;45;108;841;6298;2388;1778;15003
05/11/2020;DF;45;45;110;843;6317;2393;1786;15054
06/11/2020;DF;45;45;113;847;6342;2406;1795;15114
07/11/2020;DF;45;45;114;849;6359;2411;1799;15158
08/11/2020;DF;45;46;115;854;6387;2416;1809;15217
09/11/2020;DF;45;46;115;860;6412;2425;1818;15271
10/11/2020;DF;46;46;115;861;6429;2439;1831;15324
11/11/2020;DF;46;46;116;867;6451;2447;1835;15375
12/11/2020;DF;46;46;116;869;6477;2454;1838;15415
13/11/2020;DF;46;46;116;872;6497;2459;1842;15457
14/11/2020;DF;46;46;116;873;6515;2469;1851;15504
15/11/2020;DF;46;47;116;873;6528;2476;1856;15537
16/11/2020;DF;46;47;116;877;6553;2487;1864;15596
17/11/2020;DF;47;47;116;881;6571;2494;1871;15638
18/11/2020;DF;47;47;117;882;6587;2502;1874;15671
19/11/2020;DF;47;47;118;883;6603;2512;1883;15719
20/11/2020;DF;47;47;118;883;6622;2518;1890;15759
21/11/2020;DF;47;47;118;885;6648;2525;1900;15811
22/11/2020;DF;47;48;119;888;6666;2538;1902;15859
23/11/2020;DF;47;48;120;892;6683;2547;1911;15907
24/11/2020;DF;48;48;120;894;6702;2550;1917;15941
25/11/2020;DF;48;48;120;894;6728;2556;1925;15986
26/11/2020;DF;48;48;121;897;6750;2565;1930;16030
27/11/2020;DF;48;48;121;899;6774;2576;1937;16081
28/11/2020;DF;48;48;122;901;6798;2583;1941;16129
29/11/2020;DF;48;49;123;904;6810;2587;1949;16165
30/11/2020;DF;48;49;123;908;6832;2594;1960;16215
01/12/2020;DF;49;49;123;908;6855;2599;1965;16252
02/12/2020;DF;49;49;124;909;6879;2608;1969;16298
03/12/2020;DF;49;49;124;912;6898;2614;1974;16338
04/12/2020;DF;49;49;124;913;6916;2619;1980;16373
05/12/2020;DF;49;49;124;914;6935;2624;1985;16409
06/12/2020;DF;49;50;126;916;6952;2627;1990;16443
07/12/2020;DF;49;50;126;917;6971;2630;1995;16481
08/12/2020;DF;50;50;126;920;6990;2635;2010;16530
09/12/2020;DF;50;50;126;924;7020;2644;2014;16581
10/12/2020;DF;50;50;127;925;7039;2652;2020;16626
11/12/2020;DF;50;50;127;927;7061;2660;2024;16669
12/12/2020;DF;50;50;128;933;7082;2669;2031;16716
13/12/2020;DF;50;51;128;934;7105;2677;2040;16765
14/12/2020;DF;50;51;128;936;7127;2683;2046;16812
15/12/2020;DF;51;51;128;937;7154;2690;2049;16856
16/12/2020;DF;51;51;129;939;7178;2702;2052;16911
17/12/2020;DF;51;51;130;943;7208;2712;2063;16972
18/12/2020;DF;51;51;130;946;7232;2722;2069;17023
19/12/2020;DF;51;51;130;946;7251;2729;2075;17059
20/12/2020;DF;51;52;131;947;7284;2733;2077;17108
21/12/2020;DF;51;52;133;948;7309;2741;2084;17159
22/12/2020;DF;52;52;133;953;7326;2743;2093;17202
23/12/2020;DF;52;52;134;954;7351;2747;2102;17253
24/12/2020;DF;52;52;134;955;7378;2749;2109;17295
25/12/2020;DF;52;52;135;957;7407;2755;2113;17343
26/12/2020;DF;52;52;137;960;7441;2760;2116;17393
27/12/2020;DF;52;53;137;960;7463;2766;2124;17440
28/12/2020;DF;52;53;139;962;7475;2769;2126;17466
29/12/2020;DF;1;53;140;964;7481;2771;2133;17494
30/12/2020;DF;1;53;140;966;7481;2774;2134;17501
31/12/2020;DF;1;53;140;966;7481;2774;2134;17501
01/01/2020;ES;1;1;0;4;28;9;6;47
02/01/2020;ES;1;1;0;7;56;20;19;102
03/01/2020;ES;1;1;0;11;97;33;31;172
04/01/2020;ES;1;1;0;18;135;49;38;240
05/01/2020;ES;1;2;0;21;174;62;48;305
06/01/2020;ES;2;2;0;24;211;76;68;379
07/01/2020;ES;2;2;0;31;245;84;79;439
08/01/2020;ES;2;2;0;32;277;93;90;492
09/01/2020;ES;2;2;0;36;313;106;101;556
10/01/2020;ES;2;2;0;40;343;113;115;611
11/01/2020;ES;2;2;0;45;380;119;124;668
12/01/2020;ES;2;3;0;46;421;129;145;741
13/01/2020;ES;3;3;0;51;465;144;161;821
14/01/2020;ES;3;3;0;56;499;162;171;889
15/01/2020;ES;3;3;0;64;533;178;185;962
16/01/2020;ES;3;3;0;69;572;192;195;1031
17/01/2020;ES;3;3;0;74;616;205;207;1105
18/01/2020;ES;3;3;0;83;655;220;219;1181
19/01/2020;ES;3;4;0;86;699;235;226;1250
20/01/2020;ES;4;4;0;88;748;251;235;1326
21/01/2020;ES;4;4;0;91;784;267;245;1391
22/01/2020;ES;4;4;0;98;829;278;261;1470
23/01/2020;ES;4;4;0;104;860;294;271;1533
24/01/2020;ES;4;4;0;106;896;309;274;1590
25/01/2020;ES;4;4;0;108;919;319;289;1640
26/01/2020;ES;4;5;0;109;959;333;304;1710
27/01/2020;ES;5;5;0;112;995;343;312;1767
28/01/2020;ES;5;5;0;115;1025;353;318;1816
29/01/2020;ES;5;5;0;122;1052;354;334;1867
30/01/2020;ES;5;5;0;126;1081;368;346;1926
31/01/2020;ES;5;5;0;128;1116;382;358;1989
01/02/2020;ES;5;5;0;132;1142;392;368;2039
02/02/2020;ES;5;6;1;134;1188;408;378;2114
03/02/2020;ES;6;6;1;138;1224;428;387;2183
04/02/2020;ES;6;6;1;143;1260;440;400;2249
05/02/2020;ES;6;6;1;144;1292;449;408;2299
06/02/2020;ES;6;6;1;146;1312;460;420;2344
07/02/2020;ES;6;6;1;149;1350;474;431;2410
08/02/2020;ES;6;6;1;154;1375;482;439;2456
09/02/2020;ES;6;7;1;158;1423;492;449;2528
10/02/2020;ES;7;7;1;161;1463;506;455;2591
11/02/2020;ES;7;7;1;164;1490;525;462;2647
12/02/2020;ES;7;7;1;171;1521;538;474;2710
13/02/2020;ES;7;7;1;172;1557;554;487;2776
14/02/2020;ES;7;7;1;175;1590;562;495;2829
15/02/2020;ES;7;7;1;177;1623;573;502;2882
16/02/2020;ES;7;8;1;179;1655;584;513;2938
17/02/2020;ES;8;8;1;182;1695;596;522;3002
18/02/2020;ES;8;8;1;185;1732;612;532;3068
19/02/2020;ES;8;8;1;186;1771;622;542;3128
20/02/2020;ES;8;8;1;192;1801;634;552;3186
21/02/2020;ES;8;8;1;196;1839;646;564;3252
22/02/2020;ES;8;8;1;200;1888;659;571;3325
23/02/2020;ES;8;9;1;205;1921;667;582;3382
24/02/2020;ES;9;9;1;210;1966;676;593;3452
25/02/2020;ES;9;9;1;215;1993;685;608;3508
26/02/2020;ES;9;9;1;219;2036;695;619;3576
27/02/2020;ES;9;9;1;223;2068;705;629;3632
28/02/2020;ES;9;9;1;224;2106;714;647;3698
29/02/2020;ES;9;9;1;225;2140;730;658;3760
01/03/2020;ES;9;10;1;232;2164;743;668;3814
02/03/2020;ES;9;10;1;233;2186;755;671;3852
03/03/2020;ES;10;10;1;238;2225;764;683;3917
04/03/2020;ES;10;10;1;241;2257;770;690;3965
05/03/2020;ES;10;10;1;243;2282;787;699;4018
06/03/2020;ES;10;10;1;247;2326;794;709;4083
07/03/2020;ES;10;10;1;249;2355;809;715;4135
08/03/2020;ES;10;11;1;253;2404;820;724;4208
09/03/2020;ES;10;11;1;255;2441;840;737;4281
10/03/2020;ES;11;11;1;259;2470;856;751;4345
11/03/2020;ES;11;11;1;260;2516;872;764;4421
12/03/2020;ES;11;11;1;260;2553;882;771;4475
13/03/2020;ES;11;11;1;263;2595;897;782;4546
14/03/2020;ES;11;11;1;266;2648;915;788;4626
15/03/2020;ES;11;12;1;272;2689;926;804;4700
16/03/2020;ES;11;12;1;275;2712;945;814;4755
17/03/2020;ES;12;12;1;279;2747;960;823;4818
18/03/2020;ES;12;12;1;280;2782;970;833;4874
19/03/2020;ES;12;12;1;286;2818;986;846;4945
20/03/2020;ES;12;12;1;290;2854;999;858;5010
21/03/2020;ES;12;12;1;293;2891;1012;866;5071
22/03/2020;ES;12;13;1;296;2926;1025;871;5127
23/03/2020;ES;12;13;1;298;2959;1041;887;5194
24/03/2020;ES;13;13;1;305;2991;1054;899;5258
25/03/2020;ES;13;13;1;308;3017;1071;909;5315
26/03/2020;ES;13;13;1;310;3056;1087;924;5387
27/03/2020;ES;13;13;1;315;3097;1102;934;5458
28/03/2020;ES;13;13;1;317;3130;1117;944;5518
29/03/2020;ES;13;14;1;321;3171;1137;951;5590
30/03/2020;ES;13;14;1;324;3202;1150;961;5647
31/03/2020;ES;14;14;1;329;3239;1166;972;5716
01/04/2020;ES;14;14;1;338;3272;1176;987;5787
02/04/2020;ES;14;14;1;343;3303;1186;997;5845
03/04/2020;ES;14;14;1;348;3339;1198;1008;5910
04/04/2020;ES;14;14;1;350;3379;1214;1019;5981
05/04/2020;ES;14;15;1;353;3407;1229;1029;6041
06/04/2020;ES;14;15;1;353;3447;1244;1046;6113
07/04/2020;ES;15;15;1;357;3477;1261;1060;6179
08/04/2020;ES;15;15;1;361;3508;1269;1068;6235
09/04/2020;ES;15;15;1;368;3546;1279;1075;6299
10/04/2020;ES;15;15;1;371;3588;1290;1080;6364
11/04/2020;ES;15;15;1;375;3626;1299;1088;6427
12/04/2020;ES;15;16;1;379;3656;1309;1096;6486
13/04/2020;ES;15;16;1;382;3691;1317;1106;6544
14/04/2020;ES;16;16;1;385;3733;1325;1116;6613
15/04/2020;ES;16;16;1;393;3766;1340;1127;6688
16/04/2020;ES;16;16;1;395;3800;1348;1135;6748
17/04/2020;ES;16;16;1;401;3832;1360;1149;6815
18/04/2020;ES;16;16;1;406;3864;1366;1164;6879
19/04/2020;ES;16;17;1;407;3898;1372;1174;6933
20/04/2020;ES;16;17;1;410;3930;1381;1184;6990
21/04/2020;ES;17;17;1;415;3957;1389;1197;7048
22/04/2020;ES;17;17;1;417;3992;1396;1211;7114
23/04/2020;ES;17;17;1;420;4023;1401;1223;7172
24/04/2020;ES;17;17;1;421;4052;1412;1231;7229
25/04/2020;ES;17;17;1;426;4078;1422;1242;7294
26/04/2020;ES;17;18;1;431;4116;1441;1251;7376
27/04/2020;ES;17;18;1;435;4151;1451;1256;7442
28/04/2020;ES;18;18;1;441;4187;1463;1262;7509
29/04/2020;ES;18;18;1;445;4213;1474;1267;7568
30/04/2020;ES;18;18;1;447;4257;1482;1274;7635
01/05/2020;ES;18;18;1;453;4294;1492;1276;7700
02/05/2020;ES;18;18;1;456;4341;1497;1288;7777
03/05/2020;ES;18;19;1;462;4375;1506;1299;7852
04/05/2020;ES;18;19;1;466;4403;1519;1308;7919
05/05/2020;ES;19;19;1;470;4435;1530;1314;7985
06/05/2020;ES;19;19;1;474;4467;1545;1327;8057
07/05/2020;ES;19;19;1;477;4497;1558;1332;8120
08/05/2020;ES;19;19;1;479;4532;1567;1339;8183
09/05/2020;ES;19;19;1;479;4573;1581;1349;8260
10/05/2020;ES;19;20;1;484;4609;1593;1356;8339
11/05/2020;ES;19;20;1;488;4660;1606;1364;8434
12/05/2020;ES;20;20;1;492;4699;1617;1369;8516
13/05/2020;ES;20;20;1;495;4734;1634;1380;8605
14/05/2020;ES;20;20;1;499;4777;1646;1390;8690
15/05/2020;ES;20;20;1;505;4812;1655;1398;8766
16/05/2020;ES;20;20;1;506;4847;1666;1406;8834
17/05/2020;ES;20;21;1;512;4885;1676;1421;8917
18/05/2020;ES;20;21;1;517;4916;1687;1430;8997
19/05/2020;ES;21;21;1;524;4946;1705;1440;9087
20/05/2020;ES;21;21;1;528;4985;1713;1449;9173
21/05/2020;ES;21;21;1;531;5037;1727;1458;9276
22/05/2020;ES;21;21;1;537;5079;1740;1471;9379
23/05/2020;ES;21;21;1;540;5123;1752;1480;9467
24/05/2020;ES;21;22;1;544;5160;1763;1488;9558
25/05/2020;ES;21;22;1;548;5197;1776;1498;9650
26/05/2020;ES;22;22;1;550;5235;1784;1507;9737
27/05/2020;ES;22;22;1;554;5264;1794;1513;9825
28/05/2020;ES;22;22;1;559;5309;1809;1521;9926
29/05/2020;ES;22;22;1;564;5343;1815;1531;10009
30/05/2020;ES;22;22;2;572;5376;1827;1545;10112
31/05/2020;ES;22;23;2;576;5427;1836;1552;10218
01/06/2020;ES;22;23;2;582;5480;1847;1558;10326
02/06/2020;ES;23;23;2;585;5522;1863;1568;10430
03/06/2020;ES;23;23;2;586;5554;1873;1577;10530
04/06/2020;ES;23;23;2;589;5593;1881;1591;10626
05/06/2020;ES;23;23;2;592;5631;1887;1597;10707
06/06/2020;ES;23;23;2;600;5680;1900;1606;10832
07/06/2020;ES;23;24;2;606;5723;1913;1615;10935
08/06/2020;ES;23;24;2;607;5754;1930;1624;11026
09/06/2020;ES;24;24;2;612;5796;1939;1635;11127
10/06/2020;ES;24;24;3;612;5831;1950;1644;11226
11/06/2020;ES;24;24;3;614;5865;1963;1654;11321
12/06/2020;ES;24;24;3;617;5898;1972;1667;11407
13/06/2020;ES;24;24;3;622;5939;1979;1679;11508
14/06/2020;ES;24;25;3;626;5965;1998;1686;11600
15/06/2020;ES;24;25;3;628;5996;2005;1696;11690
16/06/2020;ES;25;25;3;633;6026;2024;1704;11800
17/06/2020;ES;25;25;3;640;6057;2031;1714;11896
18/06/2020;ES;25;25;3;643;6085;2041;1720;11989
19/06/2020;ES;25;25;3;649;6119;2051;1729;12082
20/06/2020;ES;25;25;3;655;6157;2057;1745;12192
21/06/2020;ES;25;26;3;656;6204;2064;1751;12297
22/06/2020;ES;25;26;3;665;6243;2079;1756;12410
23/06/2020;ES;26;26;3;667;6268;2090;1764;12487
24/06/2020;ES;26;26;3;669;6303;2100;1771;12571
25/06/2020;ES;26;26;3;673;6340;2112;1781;12661
26/06/2020;ES;26;26;3;675;6376;2122;1790;12745
27/06/2020;ES;26;26;3;679;6413;2131;1796;12830
28/06/2020;ES;26;27;3;684;6447;2134;1802;12925
29/06/2020;ES;26;27;3;690;6481;2139;1806;13008
30/06/2020;ES;27;27;3;699;6515;2146;1816;13096
01/07/2020;ES;27;27;3;701;6558;2156;1823;13199
02/07/2020;ES;27;27;3;703;6597;2166;1828;13305
03/07/2020;ES;27;27;3;705;6642;2174;1834;13393
04/07/2020;ES;27;27;3;710;6683;2184;1839;13483
05/07/2020;ES;27;28;3;712;6726;2194;1855;13580
06/07/2020;ES;27;28;3;717;6761;2203;1860;13666
07/07/2020;ES;28;28;3;723;6800;2218;1869;13773
08/07/2020;ES;28;28;3;726;6839;2230;1879;13865
09/07/2020;ES;28;28;3;729;6869;2237;1885;13955
10/07/2020;ES;28;28;3;734;6907;2249;1894;14047
11/07/2020;ES;28;28;3;738;6944;2265;1903;14140
12/07/2020;ES;28;29;3;742;6987;2274;1915;14243
13/07/2020;ES;28;29;3;748;7028;2281;1923;14336
14/07/2020;ES;29;29;3;751;7071;2291;1932;14434
15/07/2020;ES;29;29;3;755;7111;2299;1938;14518
16/07/2020;ES;29;29;3;757;7145;2306;1945;14604
17/07/2020;ES;29;29;3;759;7183;2308;1952;14695
18/07/2020;ES;29;29;3;764;7232;2322;1959;14809
19/07/2020;ES;29;30;3;767;7275;2328;1966;14896
20/07/2020;ES;29;30;3;767;7317;2337;1978;14983
21/07/2020;ES;30;30;3;768;7355;2347;1984;15070
22/07/2020;ES;30;30;3;771;7380;2358;1992;15138
23/07/2020;ES;30;30;3;779;7419;2369;1998;15235
24/07/2020;ES;30;30;3;782;7451;2376;2012;15317
25/07/2020;ES;30;30;3;786;7498;2390;2016;15416
26/07/2020;ES;30;31;3;790;7532;2398;2023;15498
27/07/2020;ES;30;31;3;794;7574;2405;2031;15588
28/07/2020;ES;31;31;3;799;7607;2412;2046;15678
29/07/2020;ES;31;31;3;803;7651;2423;2052;15771
30/07/2020;ES;31;31;3;807;7685;2434;2062;15854
31/07/2020;ES;31;31;3;810;7720;2441;2069;15931
01/08/2020;ES;31;31;3;811;7744;2447;2077;15992
02/08/2020;ES;31;32;3;816;7776;2457;2087;16071
03/08/2020;ES;31;32;3;818;7816;2467;2098;16162
04/08/2020;ES;32;32;3;822;7852;2474;2103;16232
05/08/2020;ES;32;32;3;826;7888;2478;2111;16307
06/08/2020;ES;32;32;3;827;7921;2490;2118;16382
07/08/2020;ES;32;32;3;835;7950;2501;2123;16470
08/08/2020;ES;32;32;3;844;7978;2509;2132;16544
09/08/2020;ES;32;33;3;849;8017;2515;2143;16627
10/08/2020;ES;32;33;3;855;8049;2529;2153;16717
11/08/2020;ES;33;33;3;859;8094;2542;2161;16805
12/08/2020;ES;33;33;3;864;8129;2548;2170;16878
13/08/2020;ES;33;33;3;872;8172;2564;2182;16977
14/08/2020;ES;33;33;3;877;8200;2568;2194;17046
15/08/2020;ES;33;33;3;881;8228;2578;2204;17123
16/08/2020;ES;33;34;3;884;8257;2584;2214;17186
17/08/2020;ES;33;34;3;889;8308;2589;2225;17291
18/08/2020;ES;34;34;3;892;8342;2595;2239;17379
19/08/2020;ES;34;34;3;894;8374;2604;2246;17446
20/08/2020;ES;34;34;3;898;8396;2611;2256;17513
21/08/2020;ES;34;34;3;903;8438;2618;2262;17593
22/08/2020;ES;34;34;3;904;8470;2624;2273;17661
23/08/2020;ES;34;35;3;908;8513;2626;2284;17744
24/08/2020;ES;34;35;3;910;8546;2637;2295;17819
25/08/2020;ES;35;35;3;914;8592;2648;2303;17904
26/08/2020;ES;35;35;3;916;8637;2655;2318;17996
27/08/2020;ES;35;35;3;920;8676;2660;2326;18069
28/08/2020;ES;35;35;3;926;8710;2669;2333;18143
29/08/2020;ES;35;35;3;929;8759;2679;2341;18229
30/08/2020;ES;35;36;3;933;8803;2685;2351;18314
31/08/2020;ES;35;36;3;937;8845;2690;2357;18392
01/09/2020;ES;36;36;3;943;8877;2703;2363;18466
02/09/2020;ES;36;36;3;945;8906;2716;2375;18541
03/09/2020;ES;36;36;3;950;8951;2727;2381;18630
04/09/2020;ES;36;36;3;961;8992;2733;2397;18724
05/09/2020;ES;36;36;3;966;9027;2750;2402;18800
06/09/2020;ES;36;37;3;966;9063;2756;2410;18865
07/09/2020;ES;36;37;3;969;9112;2764;2420;18951
08/09/2020;ES;37;37;3;974;9148;2778;2427;19026
09/09/2020;ES;37;37;3;981;9183;2783;2439;19110
10/09/2020;ES;37;37;3;983;9214;2794;2444;19175
11/09/2020;ES;37;37;3;987;9254;2801;2457;19257
12/09/2020;ES;37;37;3;991;9289;2811;2463;19320
13/09/2020;ES;37;38;3;995;9319;2820;2473;19382
14/09/2020;ES;37;38;3;998;9354;2830;2480;19451
15/09/2020;ES;38;38;3;1005;9380;2835;2489;19510
16/09/2020;ES;38;38;3;1010;9415;2841;2499;19577
17/09/2020;ES;38;38;3;1013;9438;2861;2510;19650
18/09/2020;ES;38;38;3;1021;9476;2869;2515;19716
19/09/2020;ES;38;38;3;1025;9514;2877;2526;19791
20/09/2020;ES;38;39;3;1028;9545;2891;2532;19854
21/09/2020;ES;38;39;3;1032;9581;2892;2546;19918
22/09/2020;ES;39;39;3;1036;9622;2901;2550;19989
23/09/2020;ES;39;39;3;1038;9644;2911;2559;20045
24/09/2020;ES;39;39;3;1042;9669;2922;2567;20109
25/09/2020;ES;39;39;3;1043;9707;2930;2573;20176
26/09/2020;ES;39;39;3;1046;9741;2940;2586;20253
27/09/2020;ES;39;40;3;1048;9781;2948;2597;20328
28/09/2020;ES;39;40;3;1054;9811;2957;2603;20389
29/09/2020;ES;40;40;3;1056;9854;2962;2611;20460
30/09/2020;ES;40;40;3;1060;9885;2970;2624;20526
01/10/2020;ES;40;40;3;1063;9906;2980;2634;20586
02/10/2020;ES;40;40;4;1064;9943;2994;2643;20665
03/10/2020;ES;40;40;4;1066;9979;3004;2651;20729
04/10/2020;ES;40;41;4;1069;10014;3010;2657;20794
05/10/2020;ES;40;41;4;1074;10048;3016;2669;20861
06/10/2020;ES;41;41;4;1079;10081;3027;2674;20925
07/10/2020;ES;41;41;4;1084;10117;3040;2683;21003
08/10/2020;ES;41;41;4;1084;10144;3051;2695;21066
09/10/2020;ES;41;41;4;1086;10178;3063;2706;21134
10/10/2020;ES;41;41;4;1090;10208;3074;2712;21193
11/10/2020;ES;41;42;4;1097;10237;3081;2719;21252
12/10/2020;ES;41;42;4;1100;10272;3088;2731;21319
13/10/2020;ES;42;42;4;1104;10308;3096;2740;21386
14/10/2020;ES;42;42;4;1106;10343;3106;2748;21447
15/10/2020;ES;42;42;4;1108;10375;3113;2756;21504
16/10/2020;ES;42;42;4;1110;10415;3118;2765;21573
17/10/2020;ES;42;42;4;1115;10453;3127;2779;21651
18/10/2020;ES;42;43;4;1122;10492;3133;2781;21714
19/10/2020;ES;42;43;4;1125;10525;3143;2787;21783
20/10/2020;ES;43;43;4;1130;10555;3161;2797;21854
21/10/2020;ES;43;43;4;1132;10594;3166;2807;21922
22/10/2020;ES;43;43;4;1136;10628;3176;2816;21986
23/10/2020;ES;43;43;4;1140;10665;3183;2824;22052
24/10/2020;ES;43;43;4;1145;10702;3193;2835;22127
25/10/2020;ES;43;44;4;1150;10743;3205;2841;22206
26/10/2020;ES;43;44;4;1153;10769;3216;2849;22270
27/10/2020;ES;44;44;4;1155;10794;3237;2856;22338
28/10/2020;ES;44;44;4;1160;10825;3248;2863;22406
29/10/2020;ES;44;44;4;1166;10860;3261;2871;22476
30/10/2020;ES;44;44;4;1168;10890;3263;2878;22526
31/10/2020;ES;44;44;4;1173;10922;3270;2883;22586
01/11/2020;ES;44;45;4;1176;10959;3278;2898;22661
02/11/2020;ES;44;45;4;1178;10993;3289;2905;22725
03/11/2020;ES;45;45;4;1181;11032;3296;2910;22794
04/11/2020;ES;45;45;4;1182;11072;3307;2925;22876
05/11/2020;ES;45;45;4;1185;11105;3314;2935;22938
06/11/2020;ES;45;45;4;1189;11146;3323;2942;23016
07/11/2020;ES;45;45;4;1195;11184;3331;2952;23097
08/11/2020;ES;45;46;4;1201;11222;3341;2961;23173
09/11/2020;ES;45;46;4;1206;11251;3349;2969;23240
10/11/2020;ES;46;46;4;1212;11287;3364;2982;23327
11/11/2020;ES;46;46;4;1215;11317;3378;2998;23410
12/11/2020;ES;46;46;4;1219;11356;3395;3006;23498
13/11/2020;ES;46;46;4;1223;11391;3404;3014;23562
14/11/2020;ES;46;46;4;1229;11422;3418;3029;23647
15/11/2020;ES;46;47;4;1231;11468;3430;3041;23733
16/11/2020;ES;46;47;4;1233;11498;3439;3052;23808
17/11/2020;ES;47;47;4;1237;11525;3446;3062;23883
18/11/2020;ES;47;47;4;1242;11558;3455;3068;23963
19/11/2020;ES;47;47;4;1244;11601;3464;3074;24037
20/11/2020;ES;47;47;4;1247;11635;3474;3082;24114
21/11/2020;ES;47;47;4;1247;11667;3482;3089;24181
22/11/2020;ES;47;48;4;1250;11707;3491;3103;24272
